[2025-09-01 05:16:23.726] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=in_enqueue&input=%2FVolumes%2FDATA%2F01_Playouts%2FHrudayeswara-Saieswara-SCREEN-DISPALY-TN-3%20Chennai%20Drama%20Track.mp4 failed, reason: connect ECONNREFUSED 192.168.127.177:8080
[2025-09-01 05:16:23.750] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=pl_next failed, reason: connect ECONNREFUSED 192.168.127.177:8080
[2025-09-01 05:16:23.774] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=rate&val=1.0 failed, reason: connect ECONNREFUSED 192.168.127.177:8080
[2025-09-01 05:16:23.799] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=seek&val=0 failed, reason: connect ECONNREFUSED 192.168.127.177:8080
[2025-09-01 05:16:24.828] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=pl_play failed, reason: connect ECONNREFUSED 192.168.127.177:8080
[2025-09-01 05:16:25.156] getVLCStatus error: FetchError: request to http://192.168.127.177:8080/requests/status.json failed, reason: connect ECONNREFUSED 192.168.127.177:8080
[2025-09-13 05:07:05.388] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=in_enqueue&input=%2FVolumes%2FDATA%2F01_Playouts%2F13th%20Dp%20Talk%20-%20Sangareddy%20Parthi%20Yatra%202025_20250911_213807_0001.mp4 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-13 05:07:06.718] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_next failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-13 05:07:07.750] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=rate&val=1.0 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-13 05:07:08.780] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=seek&val=0 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-13 05:07:10.814] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_play failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-13 05:07:11.819] getVLCStatus error: FetchError: request to http://192.168.127.141:8080/requests/status.json failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-27 02:05:30.593] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=in_enqueue&input=%2FVolumes%2FDATA%2F01_Playouts%2FDay%2002%20Dasara%20Discourse%20FINAL.mp4 failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49156)
[2025-09-27 02:05:30.595] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=in_enqueue&input=%2FVolumes%2FDATA%2F01_Playouts%2FDay%2002%20Dasara%20Discourse%20FINAL.mp4 failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49157)
[2025-09-27 02:05:30.899] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=pl_next failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49158)
[2025-09-27 02:05:30.900] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_next failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49159)
[2025-09-27 02:05:30.902] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=rate&val=1.0 failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49160)
[2025-09-27 02:05:30.903] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=rate&val=1.0 failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49161)
[2025-09-27 02:05:30.904] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=seek&val=0 failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49162)
[2025-09-27 02:05:30.905] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=seek&val=0 failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49163)
[2025-09-27 02:05:31.911] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=pl_play failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49164)
[2025-09-27 02:05:31.912] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_play failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49165)
[2025-09-27 02:05:31.913] getVLCStatus error: FetchError: request to http://192.168.127.177:8080/requests/status.json failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49166)
[2025-09-27 02:05:31.913] getVLCStatus error: FetchError: request to http://192.168.127.141:8080/requests/status.json failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49167)
[2025-09-27 02:06:28.062] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=in_enqueue&input=%2FVolumes%2FDATA%2F01_Playouts%2FDay%2002%20Dasara%20Discourse%20FINAL.mp4 failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49174)
[2025-09-27 02:06:28.063] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=in_enqueue&input=%2FVolumes%2FDATA%2F01_Playouts%2FDay%2002%20Dasara%20Discourse%20FINAL.mp4 failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49175)
[2025-09-27 02:06:28.368] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=pl_next failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49176)
[2025-09-27 02:06:28.370] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_next failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49177)
[2025-09-27 02:06:28.372] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=rate&val=1.0 failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49178)
[2025-09-27 02:06:28.373] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=rate&val=1.0 failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49179)
[2025-09-27 02:06:28.374] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=seek&val=0 failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49180)
[2025-09-27 02:06:28.375] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=seek&val=0 failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49181)
[2025-09-27 02:06:29.379] sendCommand error: FetchError: request to http://192.168.127.177:8080/requests/status.json?command=pl_play failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49182)
[2025-09-27 02:06:29.381] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_play failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49183)
[2025-09-27 02:06:29.382] getVLCStatus error: FetchError: request to http://192.168.127.177:8080/requests/status.json failed, reason: connect ENETUNREACH 192.168.127.177:8080 - Local (0.0.0.0:49184)
[2025-09-27 02:06:29.382] getVLCStatus error: FetchError: request to http://192.168.127.141:8080/requests/status.json failed, reason: connect ENETUNREACH 192.168.127.141:8080 - Local (0.0.0.0:49185)
[2025-09-28 02:43:59.375] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=in_enqueue&input=%2FVolumes%2FDATA%2F01_Playouts%2FDay%2003%20-%20Dasara%20%20Disocourse.mp4 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-28 02:43:59.807] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_next failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-28 02:43:59.933] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=rate&val=1.0 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-28 02:44:00.066] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=seek&val=0 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-28 02:44:01.197] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_play failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-28 02:44:01.301] getVLCStatus error: FetchError: request to http://192.168.127.141:8080/requests/status.json failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-28 10:38:21.764] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=seek&val=0 failed, reason: socket hang up
[2025-09-28 10:38:21.766] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_stop failed, reason: read ECONNRESET
[2025-09-28 10:38:22.895] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_play failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-28 10:38:22.998] getVLCStatus error: FetchError: request to http://192.168.127.141:8080/requests/status.json failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-30 10:44:26.593] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=in_enqueue&input=%2FVolumes%2FDATA%2F01_Playouts%2FDay%2005%20Dasara%20Divine%20Discourse%20FINAL.mp4 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-30 10:44:27.929] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_next failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-30 10:44:28.961] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=rate&val=1.0 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-30 10:44:29.994] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=seek&val=0 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-30 10:44:32.027] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_play failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-09-30 10:44:33.031] getVLCStatus error: FetchError: request to http://192.168.127.141:8080/requests/status.json failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-22 04:52:00.433] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=in_enqueue&input=%2FVolumes%2FDATA%2F01_Playouts%2FGujarati%20new%20year%202025%2F22nd%20Oct%202025%2FDangi%20Dance%20Navsari.mp4 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-22 04:52:01.767] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_next failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-22 04:52:02.798] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=rate&val=1.0 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-22 04:52:03.831] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=seek&val=0 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-22 04:52:05.862] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_play failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-22 04:52:06.866] getVLCStatus error: FetchError: request to http://192.168.127.141:8080/requests/status.json failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-24 11:58:01.659] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=in_enqueue&input=%2FVolumes%2FDATA%2F01_Playouts%2FSwamy%20Bhajans%20from%20SKH%20CD%2FHey%20Madhava%20Hey%20Madhusudana.mp3 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-24 11:58:01.986] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_next failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-24 11:58:02.012] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=rate&val=1.0 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-24 11:58:02.037] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=seek&val=0 failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-24 11:58:03.064] sendCommand error: FetchError: request to http://192.168.127.141:8080/requests/status.json?command=pl_play failed, reason: connect ECONNREFUSED 192.168.127.141:8080
[2025-10-24 11:58:03.067] getVLCStatus error: FetchError: request to http://192.168.127.141:8080/requests/status.json failed, reason: connect ECONNREFUSED 192.168.127.141:8080
